OBJECTID,osm1,code1,region1,osm2,code2,region2,type
879677,278053562,2301,1,3954665,1020,7,ist
879679,278053567,2401,1,3954665,1020,7,ist
879680,278053568,2301,1,3954665,1020,7,ist
879682,278053570,2302,1,3954665,1020,7,ist
879684,278053575,2301,1,3954665,1020,7,ist
879687,3695755,2737,1,3954665,1020,7,ist
879689,278069551,2401,1,3954665,1020,7,ist
879692,278069565,2401,1,3954665,1020,7,ist
879693,278076359,2401,1,3954665,1020,7,ist
879694,278076364,2301,1,3954665,1020,7,ist
879695,278076368,2724,1,3954665,1020,7,ist
879696,278084737,2301,1,3954665,1020,7,ist
879697,278084743,2566,1,3954665,1020,7,ist
879699,278084746,2301,1,3954665,1020,7,ist
879701,278084941,2082,1,3954665,1020,7,ist
879702,278087813,2002,1,3954665,1020,7,ist
879704,278093239,2081,1,3954665,1020,7,ist
879705,278105948,2009,3,3954665,1020,7,ist
879707,3696430,2009,1,3954665,1020,7,ist
879708,278112877,2010,1,3954665,1020,7,ist
879710,3696564,2009,1,3954665,1020,7,ist
879711,278112893,2001,1,3954665,1020,7,ist
879720,288530626,2204,1,3954665,1020,7,ist
879721,292706409,2401,1,3954665,1020,7,ist
879723,292727024,2401,1,3954665,1020,7,ist
879724,311311054,2302,1,3954665,1020,7,ist
879726,315404577,2206,1,3954665,1020,7,ist
879728,320784249,2724,1,3954665,1020,7,ist
879730,324975291,2204,1,3954665,1020,7,ist
879731,337839343,2301,1,3954665,1020,7,ist
879734,337839593,2303,1,3954665,1020,7,ist
879737,338078874,2206,1,3954665,1020,7,ist
879738,369962304,2401,1,3954665,1020,7,ist
879740,372721441,2204,1,3954665,1020,7,ist
879745,11077079,2724,1,3954665,1020,7,ist
879748,375157262,2721,3,2389633,8200,9,ist
879749,375157262,2721,3,3954665,1020,7,ist
879750,400780940,2204,1,3954665,1020,7,ist
879751,400782869,2204,1,3954665,1020,7,ist
879755,400782872,2204,1,3954665,1020,7,ist
879761,6137836,2009,1,3954665,1020,7,ist
879762,410303209,2082,1,3954665,1020,7,ist
879765,413055246,2204,1,3954665,1020,7,ist
879770,443261093,2304,1,3954665,1020,7,ist
879771,497484756,2204,1,3954665,1020,7,ist
879772,498671779,2204,1,3954665,1020,7,ist
879777,538080002,2204,1,3954665,1020,7,ist
879780,575213527,2008,1,3954665,1020,7,ist
879782,575213949,2723,1,3954665,1020,7,ist
879784,8176996,2204,1,3954665,1020,7,ist
879785,576276069,2252,1,3954665,1020,7,ist
879787,613509792,2204,1,3954665,1020,7,ist
879788,619560646,2302,1,3954665,1020,7,ist
879789,9643461,2204,1,3954665,1020,7,ist
879794,697722177,2723,1,3954665,1020,7,ist
879798,697722180,2723,1,3954665,1020,7,ist
879802,713565776,2721,1,3954665,1020,7,ist
879804,743395860,2204,1,3954665,1020,7,ist
879806,6802606,2204,1,3954665,1020,7,ist
879810,799488173,2110,1,3954665,1020,7,ist
879811,800212158,2204,1,2389633,8200,9,ist
879812,800212158,2204,1,3954665,1020,7,ist
879813,800212171,2904,1,3954665,1020,7,ist
879815,38868195,5661,1,3954665,1020,7,ist
879816,44165019,5661,1,3954665,1020,7,ist
879817,169362470,5661,1,3954665,1020,7,ist
879818,128668831,5302,1,3954665,1020,7,ist
879820,274853189,5260,1,3954665,1020,7,ist
879821,278053503,5262,1,3954665,1020,7,ist
879823,369626911,5260,1,3954665,1020,7,ist
879824,369797925,5260,1,3954665,1020,7,ist
879825,538082196,5262,1,3954665,1020,7,ist
879827,161026132,7203,3,3954665,1020,7,ist
879829,219612698,7202,1,3954665,1020,7,ist
879833,7493186,7212,1,3954665,1020,7,ist
879849,607827027,7203,1,3954665,1020,7,ist
879850,685351085,7204,1,3954665,1020,7,ist
879853,745515617,7207,1,3954665,1020,7,ist
879855,40010489,1500,1,3954665,1020,7,ist
879856,42455776,1500,1,3954665,1020,7,ist
879857,68312595,1500,1,3954665,1020,7,ist
879858,75309461,1500,1,3954665,1020,7,ist
879861,75309462,1500,1,3954665,1020,7,ist
879863,75309463,1500,1,3954665,1020,7,ist
879864,75309471,1500,1,3954665,1020,7,ist
879865,75309475,1500,1,3954665,1020,7,ist
879866,75309476,1500,1,3954665,1020,7,ist
879867,75359827,1500,1,3954665,1020,7,ist
879870,75363907,1500,1,3954665,1020,7,ist
879871,109458128,1500,1,3954665,1020,7,ist
879874,109473848,1500,1,3954665,1020,7,ist
879875,129700432,1500,1,3954665,1020,7,ist
879876,140391510,1500,1,3954665,1020,7,ist
879877,155429480,1500,1,3954665,1020,7,ist
879878,155440973,1500,1,3954665,1020,7,ist
879879,157001066,1500,1,3954665,1020,7,ist
879881,157212264,1500,1,3954665,1020,7,ist
879884,157880278,1500,1,3954665,1020,7,ist
879886,166839381,1500,1,3954665,1020,7,ist
879888,169362506,1500,1,3954665,1020,7,ist
879891,169362524,1500,1,3954665,1020,7,ist
879893,213924948,1500,1,3954665,1020,7,ist
879894,224944006,1500,1,3954665,1020,7,ist
879895,249666506,1500,1,3954665,1020,7,ist
879896,249842305,1500,1,3954665,1020,7,ist
879898,249842321,1500,1,3954665,1020,7,ist
879899,249842422,1500,1,3954665,1020,7,ist
879900,249842423,1500,1,3954665,1020,7,ist
879901,249842467,1500,1,3954665,1020,7,ist
879903,249847972,1500,1,3954665,1020,7,ist
879904,249848204,1500,1,3954665,1020,7,ist
879906,250049347,1500,1,3954665,1020,7,ist
879907,250049353,1500,1,3954665,1020,7,ist
879908,250051521,1500,1,3954665,1020,7,ist
879909,250052641,1500,1,3954665,1020,7,ist
879912,250052729,1500,1,3954665,1020,7,ist
879915,250052732,1500,1,3954665,1020,7,ist
879916,250052753,1500,1,3954665,1020,7,ist
879917,250269506,1500,1,3954665,1020,7,ist
879918,250269533,1500,1,3954665,1020,7,ist
879919,250269548,1500,1,3954665,1020,7,ist
879920,250568890,1500,1,3954665,1020,7,ist
879921,250568895,1500,1,3954665,1020,7,ist
879923,250568897,1500,1,3954665,1020,7,ist
879924,250568900,1500,1,3954665,1020,7,ist
879925,250568901,1500,1,3954665,1020,7,ist
879927,250568902,1500,1,3954665,1020,7,ist
879929,250568903,1500,1,3954665,1020,7,ist
879931,260437634,1500,1,3954665,1020,7,ist
879932,261499928,1500,1,3954665,1020,7,ist
879935,274483198,1500,1,3954665,1020,7,ist
879936,276202578,1500,1,3954665,1020,7,ist
879937,277880566,1500,1,3954665,1020,7,ist
879939,277880567,1500,1,3954665,1020,7,ist
879941,277880568,1500,1,3954665,1020,7,ist
879943,277880569,1500,1,3954665,1020,7,ist
879944,277880570,1500,1,3954665,1020,7,ist
879946,277880571,1500,1,3954665,1020,7,ist
879947,277881282,1500,1,3954665,1020,7,ist
879948,277890482,1500,1,3954665,1020,7,ist
879949,277890489,1500,1,3954665,1020,7,ist
879950,277890504,1500,1,3954665,1020,7,ist
879951,277890506,1500,1,3954665,1020,7,ist
879952,277890515,1500,1,3954665,1020,7,ist
879953,277890516,1500,1,3954665,1020,7,ist
879954,277904717,1500,1,3954665,1020,7,ist
879956,277904719,1500,1,3954665,1020,7,ist
879959,277904734,1500,1,3954665,1020,7,ist
879960,277904750,1500,1,3954665,1020,7,ist
879962,277904751,1500,1,3954665,1020,7,ist
879963,277904755,1500,1,3954665,1020,7,ist
879964,277919043,1500,1,3954665,1020,7,ist
879967,277919044,1500,1,3954665,1020,7,ist
879970,277919046,1500,1,3954665,1020,7,ist
879972,277919047,1500,1,3954665,1020,7,ist
879975,277919050,1500,1,3954665,1020,7,ist
879979,277921806,1500,1,3954665,1020,7,ist
879981,277924003,1500,1,3954665,1020,7,ist
879982,277924004,1500,1,3954665,1020,7,ist
879983,278033585,1500,1,3954665,1020,7,ist
879985,278033587,1500,1,3954665,1020,7,ist
879987,278033588,1500,1,3954665,1020,7,ist
879989,278033589,1500,1,3954665,1020,7,ist
879991,278033590,1500,1,3954665,1020,7,ist
879993,278033592,1500,1,3954665,1020,7,ist
879994,278033600,1500,1,3954665,1020,7,ist
879996,278033602,1500,1,3954665,1020,7,ist
879997,278033603,1500,1,3954665,1020,7,ist
880000,278033606,1500,1,3954665,1020,7,ist
880002,278033607,1500,1,3954665,1020,7,ist
880004,278033608,1500,1,3954665,1020,7,ist
880005,278033629,1500,1,3954665,1020,7,ist
880007,278033630,1500,1,3954665,1020,7,ist
880009,278033631,1500,1,3954665,1020,7,ist
880011,278033632,1500,1,3954665,1020,7,ist
880013,278033633,1500,1,3954665,1020,7,ist
880015,278039422,1500,1,3954665,1020,7,ist
880016,278039446,1500,1,3954665,1020,7,ist
880017,278039447,1500,1,3954665,1020,7,ist
880019,278039448,1500,1,3954665,1020,7,ist
880020,278039452,1500,1,3954665,1020,7,ist
880023,278039457,1500,1,3954665,1020,7,ist
880024,278039464,1500,1,3954665,1020,7,ist
880028,278039465,1500,1,3954665,1020,7,ist
880031,278039466,1500,1,3954665,1020,7,ist
880032,278042226,1500,1,3954665,1020,7,ist
880035,278042228,1500,1,3954665,1020,7,ist
880036,278042241,1500,1,3954665,1020,7,ist
880037,278042250,1500,1,3954665,1020,7,ist
880038,278042253,1500,1,3954665,1020,7,ist
880039,278042255,1500,1,3954665,1020,7,ist
880040,278042256,1500,1,3954665,1020,7,ist
880041,278042262,1500,1,3954665,1020,7,ist
880044,278042264,1500,1,3954665,1020,7,ist
880047,278042265,1500,1,3954665,1020,7,ist
880048,278053471,1500,1,3954665,1020,7,ist
880050,278053473,1500,1,3954665,1020,7,ist
880052,278053475,1500,1,3954665,1020,7,ist
880053,278053476,1500,1,3954665,1020,7,ist
880054,278053478,1500,1,3954665,1020,7,ist
880056,278053480,1500,1,3954665,1020,7,ist
880057,278053481,1500,1,3954665,1020,7,ist
880059,278053483,1500,1,3954665,1020,7,ist
880062,278053485,1500,1,3954665,1020,7,ist
880064,278053486,1500,1,3954665,1020,7,ist
880066,278053487,1500,1,3954665,1020,7,ist
880069,278053497,1500,1,3954665,1020,7,ist
880071,278053524,1500,1,3954665,1020,7,ist
880073,278053526,1500,1,3954665,1020,7,ist
880075,278053528,1500,1,3954665,1020,7,ist
880077,278053532,1500,1,3954665,1020,7,ist
880078,278053533,1500,1,3954665,1020,7,ist
880080,278053535,1500,1,3954665,1020,7,ist
880083,278053538,1500,1,3954665,1020,7,ist
880085,278053543,1500,1,3954665,1020,7,ist
880087,278053551,1500,1,3954665,1020,7,ist
880088,278053572,1500,1,3954665,1020,7,ist
880090,278053579,1500,1,3954665,1020,7,ist
880091,278053583,1500,1,3954665,1020,7,ist
880092,278053588,1500,1,3954665,1020,7,ist
880094,3695753,1500,1,3954665,1020,7,ist
880095,278053600,1500,1,3954665,1020,7,ist
880096,278053601,1500,1,3954665,1020,7,ist
880097,278053602,1500,1,3954665,1020,7,ist
880099,278053603,1500,1,3954665,1020,7,ist
880100,278053604,1500,1,3954665,1020,7,ist
880102,278053605,1500,1,3954665,1020,7,ist
880104,278053606,1500,1,3954665,1020,7,ist
880106,278053607,1500,1,3954665,1020,7,ist
880109,278053608,1500,1,3954665,1020,7,ist
880111,278053609,1500,1,3954665,1020,7,ist
880113,278053611,1500,1,3954665,1020,7,ist
880116,278053612,1500,1,3954665,1020,7,ist
880117,278053613,1500,1,3954665,1020,7,ist
880118,278067732,1500,1,3954665,1020,7,ist
880119,278067734,1500,1,3954665,1020,7,ist
880121,278067735,1500,1,3954665,1020,7,ist
880124,278067736,1500,1,3954665,1020,7,ist
880125,278067737,1500,1,3954665,1020,7,ist
880127,278067738,1500,1,3954665,1020,7,ist
880130,278069549,1500,1,3954665,1020,7,ist
880133,278069567,1500,1,3954665,1020,7,ist
880134,278069577,1500,1,3954665,1020,7,ist
880135,278069586,1500,1,3954665,1020,7,ist
880138,278069587,1500,1,3954665,1020,7,ist
880139,278076360,1500,1,3954665,1020,7,ist
880140,278076367,1500,1,3954665,1020,7,ist
880141,278076370,1500,1,3954665,1020,7,ist
880142,278076371,1500,1,3954665,1020,7,ist
880143,278076374,1500,1,3954665,1020,7,ist
880146,278076378,1500,1,3954665,1020,7,ist
880147,278076388,1500,1,3954665,1020,7,ist
880149,278076398,1500,1,3954665,1020,7,ist
880152,278076407,1500,1,3954665,1020,7,ist
880153,278076408,1500,1,3954665,1020,7,ist
880155,278076410,1500,1,3954665,1020,7,ist
880156,278076413,1500,1,3954665,1020,7,ist
880157,278076415,1500,1,3954665,1020,7,ist
880158,278076417,1500,1,3954665,1020,7,ist
880160,278078896,1500,1,3954665,1020,7,ist
880163,278078899,1500,1,3954665,1020,7,ist
880164,278078909,1500,1,3954665,1020,7,ist
880165,278078924,1500,1,3954665,1020,7,ist
880168,278078928,1500,1,3954665,1020,7,ist
880171,278078943,1500,1,3954665,1020,7,ist
880172,278078945,1500,1,3954665,1020,7,ist
880174,278078952,1500,1,3954665,1020,7,ist
880177,278078955,1500,1,3954665,1020,7,ist
880179,278079559,1500,1,3954665,1020,7,ist
880181,278079574,1500,1,3954665,1020,7,ist
880183,278079582,1500,1,3954665,1020,7,ist
880185,278079585,1500,1,3954665,1020,7,ist
880187,278079587,1500,1,3954665,1020,7,ist
880188,278079600,1500,1,3954665,1020,7,ist
880189,278084885,1500,1,3954665,1020,7,ist
880190,278084898,1500,1,3954665,1020,7,ist
880191,278087822,1500,1,3954665,1020,7,ist
880193,278093222,1500,1,3954665,1020,7,ist
880196,278093226,1500,1,3954665,1020,7,ist
880197,278093229,1500,1,3954665,1020,7,ist
880198,278093231,1500,1,3954665,1020,7,ist
880201,278093232,1500,1,3954665,1020,7,ist
880202,278093235,1500,1,3954665,1020,7,ist
880204,278093236,1500,1,3954665,1020,7,ist
880205,278112870,1500,1,3954665,1020,7,ist
880208,278112878,1500,1,3954665,1020,7,ist
880211,278112882,1500,1,3954665,1020,7,ist
880213,278203280,1500,1,3954665,1020,7,ist
880216,278396317,1500,1,2389633,8200,9,ist
880226,279530782,1500,1,3954665,1020,7,ist
880227,285950768,1500,1,3954665,1020,7,ist
880228,286245287,1500,1,3954665,1020,7,ist
880230,289884123,1500,1,3954665,1020,7,ist
880231,292727027,1500,1,3954665,1020,7,ist
880232,292727031,1500,1,3954665,1020,7,ist
880233,292727352,1500,1,3954665,1020,7,ist
880234,293052032,1500,1,3954665,1020,7,ist
880235,301752226,1500,1,3954665,1020,7,ist
880236,310245650,1500,1,3954665,1020,7,ist
880237,310245651,1500,1,3954665,1020,7,ist
880238,311152348,1500,1,3954665,1020,7,ist
880239,320783773,1500,1,3954665,1020,7,ist
880240,328238988,1500,1,2389633,8200,9,ist
880241,328238988,1500,1,3954665,1020,7,ist
880242,344559309,1500,1,3954665,1020,7,ist
880244,369862694,1500,1,3954665,1020,7,ist
880245,369868758,1500,1,3954665,1020,7,ist
880247,372151118,1500,1,3954665,1020,7,ist
880248,372703841,1500,1,3954665,1020,7,ist
880249,3359447,1500,1,3954665,1020,7,ist
880250,375340304,1500,1,3954665,1020,7,ist
880251,403109600,1500,1,3954665,1020,7,ist
880252,512131350,1500,1,3954665,1020,7,ist
880254,575213948,1500,1,3954665,1020,7,ist
880256,656607319,1500,1,3954665,1020,7,ist
880258,732479184,1500,1,3954665,1020,7,ist
880260,793889288,1500,1,3954665,1020,7,ist
880263,812917195,1500,1,3954665,1020,7,ist
880274,812927889,1500,1,3954665,1020,7,ist
880278,2389633,8200,9,5681925,5111,1,ist
880279,2389633,8200,9,413749473,5111,1,ist
880280,2389633,8200,9,46177152,5111,1,ist
880281,2389633,8200,9,439842790,5153,3,ist
880282,2389633,8200,9,285585249,5153,1,ist
880283,2389633,8200,9,797157481,6103,1,ist
880284,2389633,8200,9,797157480,6103,1,ist
880285,2389633,8200,9,817752584,6103,1,ist
880286,2389633,8200,9,817752596,6103,1,ist
880287,2389633,8200,9,817752597,6103,1,ist
880288,2389633,8200,9,797157483,6103,1,ist
880289,2389633,8200,9,797157484,6103,1,ist
880290,2389633,8200,9,817986667,6103,1,ist
880291,3954665,1020,7,5670205,5113,1,ist
880292,3954665,1020,7,5670267,5121,1,ist
880293,3954665,1020,7,5670920,5122,1,ist
880294,3954665,1020,7,5671436,5122,1,ist
880295,3954665,1020,7,5673205,5124,1,ist
880296,3954665,1020,7,5673628,5121,1,ist
880297,3954665,1020,7,5681925,5111,1,ist
880298,3954665,1020,7,22909323,5153,2,ist
880299,3954665,1020,7,32934351,5113,1,ist
880300,3954665,1020,7,46165812,5114,1,ist
880301,3954665,1020,7,46171888,5121,1,ist
880302,3954665,1020,7,127690684,5153,1,ist
880303,3954665,1020,7,129834316,5122,1,ist
880304,3954665,1020,7,195743229,5112,1,ist
880305,3954665,1020,7,222299274,5112,1,ist
880306,3954665,1020,7,222299275,5114,1,ist
880307,3954665,1020,7,226040986,5114,1,ist
880308,3954665,1020,7,246085471,5122,1,ist
880309,3954665,1020,7,388281633,5122,1,ist
880310,3954665,1020,7,399719632,5152,1,ist
880311,3954665,1020,7,413050335,5122,1,ist
880312,3954665,1020,7,413202967,5111,1,ist
880313,3954665,1020,7,413702744,5111,1,ist
880314,3954665,1020,7,413749473,5111,1,ist
880315,3954665,1020,7,415882710,5112,2,ist
880316,3954665,1020,7,420772653,5114,1,ist
880317,3954665,1020,7,438367286,5112,1,ist
880318,3954665,1020,7,440268555,5152,2,ist
880319,3954665,1020,7,495535782,5153,1,ist
880320,3954665,1020,7,495535789,5153,1,ist
880321,3954665,1020,7,495535794,5153,1,ist
880322,3954665,1020,7,515879032,5122,1,ist
880323,3954665,1020,7,515879035,5122,1,ist
880324,3954665,1020,7,555276967,5153,1,ist
880325,3954665,1020,7,588157329,5114,1,ist
880326,3954665,1020,7,614570463,5153,1,ist
880327,3954665,1020,7,655499757,5141,1,ist
880328,3954665,1020,7,697704857,5122,1,ist
880329,3954665,1020,7,697704858,5121,1,ist
880330,3954665,1020,7,697704861,5121,1,ist
880331,3954665,1020,7,770524299,5114,1,ist
880332,3954665,1020,7,524704509,6103,1,ist
880333,3954665,1020,7,524705854,6103,1,ist
880334,3954665,1020,7,524705855,6103,1,ist
880335,3954665,1020,7,551182884,6103,1,ist
880336,3954665,1020,7,797157457,6103,1,ist
880337,3954665,1020,7,797157458,6103,1,ist
880338,3954665,1020,7,817415207,6103,1,ist
880339,3954665,1020,7,817752586,6103,1,ist
880340,3954665,1020,7,817752588,6103,1,ist
880341,3954665,1020,7,817752589,6103,1,ist
880342,3954665,1020,7,817752591,6103,1,ist
880343,3954665,1020,7,817752595,6103,1,ist
880344,3954665,1020,7,817752602,6103,1,ist
880345,3954665,1020,7,817752604,6103,1,ist
880346,3954665,1020,7,5669815,5122,1,ist
880347,3954665,1020,7,5669870,5124,1,ist
880348,3954665,1020,7,5670047,5124,1,ist
880349,3954665,1020,7,5671008,5122,1,ist
880350,3954665,1020,7,5672366,5124,1,ist
880351,3954665,1020,7,5672550,5114,1,ist
880352,3954665,1020,7,32934355,5111,1,ist
880353,3954665,1020,7,54689817,5122,1,ist
880354,3954665,1020,7,54689818,5122,1,ist
880355,3954665,1020,7,122660454,5111,1,ist
880356,3954665,1020,7,226193929,5113,1,ist
880357,3954665,1020,7,388281631,5122,1,ist
880358,3954665,1020,7,447018423,5122,1,ist
880359,3954665,1020,7,500191271,5153,1,ist
880360,3954665,1020,7,524610937,5113,1,ist
880361,3954665,1020,7,632273924,5152,1,ist
880362,3954665,1020,7,669685948,5113,1,ist
880363,3954665,1020,7,812939218,5122,1,ist
880364,3954665,1020,7,157005691,6103,1,ist
880365,3954665,1020,7,483762089,6103,1,ist
880366,3954665,1020,7,797157464,6103,1,ist
880367,3954665,1020,7,797157478,6103,1,ist
880368,3954665,1020,7,817986637,6103,1,ist
880369,3954665,1020,7,817986638,6103,1,ist
880370,3954665,1020,7,817986663,6103,1,ist
880371,3954665,1020,7,817986665,6103,1,ist
880372,3954665,1020,7,5669633,5121,1,ist
880373,3954665,1020,7,5669866,5122,1,ist
880374,3954665,1020,7,5669938,5122,1,ist
880375,3954665,1020,7,5670174,5122,1,ist
880376,3954665,1020,7,5670728,5122,1,ist
880377,3954665,1020,7,5670877,5122,1,ist
880378,3954665,1020,7,5670932,5113,1,ist
880379,3954665,1020,7,5671296,5122,1,ist
880380,3954665,1020,7,5671314,5122,1,ist
880381,3954665,1020,7,5672168,5122,1,ist
880382,3954665,1020,7,5672942,5141,1,ist
880383,3954665,1020,7,5673038,5121,1,ist
880384,3954665,1020,7,5673581,5122,1,ist
880385,3954665,1020,7,46160225,5122,1,ist
880386,3954665,1020,7,46171878,5114,1,ist
880387,3954665,1020,7,46332301,5122,1,ist
880388,3954665,1020,7,226040990,5153,1,ist
880389,3954665,1020,7,275016228,5122,1,ist
880390,3954665,1020,7,370169932,5122,1,ist
880391,3954665,1020,7,388167518,5122,1,ist
880392,3954665,1020,7,388167519,5122,1,ist
880393,3954665,1020,7,391062195,5141,1,ist
880394,3954665,1020,7,412174929,5113,1,ist
880395,3954665,1020,7,412180553,5115,1,ist
880396,3954665,1020,7,413054857,5122,1,ist
880397,3954665,1020,7,420888147,5114,1,ist
880398,3954665,1020,7,480682390,5122,1,ist
880399,3954665,1020,7,480682397,5122,1,ist
880400,3954665,1020,7,494221658,5122,1,ist
880401,3954665,1020,7,496162952,5153,1,ist
880402,3954665,1020,7,496162965,5153,1,ist
880403,3954665,1020,7,496162971,5153,1,ist
880404,3954665,1020,7,496162981,5153,1,ist
880405,3954665,1020,7,496982627,5114,1,ist
880406,3954665,1020,7,497484740,5153,1,ist
880407,3954665,1020,7,497484757,5153,1,ist
880408,3954665,1020,7,497498553,5153,1,ist
880409,3954665,1020,7,520532096,5114,1,ist
880410,3954665,1020,7,524817693,5114,1,ist
880411,3954665,1020,7,524817694,5122,1,ist
880412,3954665,1020,7,525656852,5113,1,ist
880413,3954665,1020,7,656615743,5124,1,ist
880414,3954665,1020,7,747121185,5153,1,ist
880415,3954665,1020,7,768407616,5141,1,ist
880416,3954665,1020,7,772047810,6103,1,ist
880417,3954665,1020,7,772047812,6103,1,ist
880418,3954665,1020,7,773078859,6103,1,ist
880419,3954665,1020,7,773078871,6103,1,ist
880420,3954665,1020,7,797710588,6103,1,ist
880421,3954665,1020,7,817951398,6103,1,ist
880422,3954665,1020,7,817951399,6103,1,ist
880423,3954665,1020,7,817986685,6103,1,ist
880424,3954665,1020,7,821671638,6103,1,ist
880425,3954665,1020,7,823180888,6103,1,ist
880426,3954665,1020,7,823180889,6103,1,ist
880427,3954665,1020,7,823983330,6103,1,ist
880428,3954665,1020,7,823983331,6103,1,ist
880429,3954665,1020,7,823989241,6103,1,ist
880430,3954665,1020,7,5672409,5122,1,ist
880431,3954665,1020,7,5673359,5141,1,ist
880432,3954665,1020,7,46139039,5114,1,ist
880433,3954665,1020,7,125436141,5114,1,ist
880434,3954665,1020,7,256902830,5114,1,ist
880435,3954665,1020,7,256902831,5122,1,ist
880436,3954665,1020,7,817986669,6103,1,ist
880437,3954665,1020,7,817986670,6103,1,ist
880438,3954665,1020,7,817986671,6103,1,ist
880439,3954665,1020,7,817986676,6103,1,ist
880440,3954665,1020,7,817986678,6103,1,ist
880441,3954665,1020,7,817986689,6103,2,ist
880442,3954665,1020,7,819247744,6103,1,ist
880443,3954665,1020,7,819247746,6103,1,ist
880444,3954665,1020,7,819247748,6103,1,ist
880445,3954665,1020,7,819247750,6103,1,ist
880446,3954665,1020,7,5669742,5114,1,ist
880447,3954665,1020,7,5670118,5141,1,ist
880448,3954665,1020,7,413054850,5122,1,ist
880449,3954665,1020,7,541346246,5122,1,ist
880450,3954665,1020,7,813742870,6103,1,ist
880451,3954665,1020,7,817018808,6103,2,ist
880452,3954665,1020,7,817018811,6103,2,ist
880453,3954665,1020,7,817018814,6103,2,ist
880454,3954665,1020,7,817415212,6103,1,ist
880455,3954665,1020,7,5672329,5141,1,ist
880456,3954665,1020,7,591772210,5113,1,ist
880457,3954665,1020,7,321059671,6103,2,ist
880458,3954665,1020,7,813742872,6103,2,ist
880459,3954665,1020,7,817986657,6103,1,ist
880460,3954665,1020,7,817986661,6103,2,ist
880461,3954665,1020,7,817986806,6103,1,ist
880462,3954665,1020,7,46139038,5113,2,ist
880463,3954665,1020,7,68668539,5114,2,ist
880464,3954665,1020,7,591772211,5115,3,ist
880465,3954665,1020,7,46332297,5141,1,ist
880466,3954665,1020,7,496150724,5153,1,ist
880467,3954665,1020,7,505598708,5141,1,ist
880468,3954665,1020,7,763296575,5153,1,ist
880469,3954665,1020,7,817986677,6103,1,ist
880470,3954665,1020,7,817986679,6103,1,ist
880471,3954665,1020,7,46139036,5114,2,ist
880472,3954665,1020,7,46139046,5113,1,ist
880473,3954665,1020,7,497484742,5153,2,ist
880474,3954665,1020,7,497484750,5153,1,ist
880475,3954665,1020,7,497503636,5153,1,ist
880476,3954665,1020,7,497503646,5153,1,ist
880477,3954665,1020,7,772047815,6103,1,ist
880478,3954665,1020,7,772047817,6103,1,ist
880479,3954665,1020,7,823180886,6103,1,ist
880480,3954665,1020,7,485056261,5113,1,ist
880481,3954665,1020,7,485056262,5113,1,ist
880482,3954665,1020,7,497484738,5153,2,ist
880483,3954665,1020,7,497484746,5153,1,ist
880484,3954665,1020,7,497484755,5153,1,ist
880485,3954665,1020,7,497498542,5153,1,ist
880486,3954665,1020,7,497498550,5153,1,ist
880487,3954665,1020,7,772047818,6103,2,ist
880488,3954665,1020,7,5671538,5141,1,ist
880489,3954665,1020,7,22898269,5122,1,ist
880490,3954665,1020,7,420810620,5114,1,ist
880491,3954665,1020,7,541346245,5122,1,ist
880492,3954665,1020,7,5670647,5141,1,ist
880493,3954665,1020,7,5669922,5114,1,ist
880494,3954665,1020,7,46139035,5113,1,ist
880495,3954665,1020,7,439933931,5114,1,ist
880496,3954665,1020,7,497484745,5153,1,ist
880497,3954665,1020,7,497502831,5153,1,ist
880498,3954665,1020,7,497503633,5153,1,ist
880499,3954665,1020,7,497503634,5153,1,ist
880500,3954665,1020,7,497503638,5153,1,ist
880501,3954665,1020,7,497503639,5153,1,ist
880502,3954665,1020,7,497503640,5153,1,ist
880503,3954665,1020,7,497503641,5153,1,ist
880504,3954665,1020,7,497503642,5153,1,ist
880505,3954665,1020,7,497503643,5153,1,ist
880506,3954665,1020,7,497503644,5153,1,ist
880507,3954665,1020,7,497504176,5153,1,ist
880508,3954665,1020,7,497504179,5153,1,ist
880509,3954665,1020,7,497504182,5153,1,ist
880510,3954665,1020,7,497504185,5153,2,ist
880511,3954665,1020,7,497504187,5153,1,ist
880512,3954665,1020,7,194911412,6103,1,ist
880513,3954665,1020,7,823180887,6103,1,ist
880514,3954665,1020,7,5671172,5114,1,ist
880515,3954665,1020,7,5673035,5122,1,ist
880516,3954665,1020,7,5673526,5122,1,ist
880517,3954665,1020,7,25564571,5122,1,ist
880518,3954665,1020,7,25564580,5122,1,ist
880519,3954665,1020,7,25564592,5121,1,ist
880520,3954665,1020,7,39956205,5122,1,ist
880521,3954665,1020,7,46154300,5122,1,ist
880522,3954665,1020,7,140812502,5153,1,ist
880523,3954665,1020,7,194923778,5113,1,ist
880524,3954665,1020,7,194923798,5122,1,ist
880525,3954665,1020,7,226193930,5113,1,ist
880526,3954665,1020,7,410308023,5153,1,ist
880527,3954665,1020,7,414743582,5114,1,ist
880528,3954665,1020,7,414747619,5122,1,ist
880529,3954665,1020,7,414749641,5122,1,ist
880530,3954665,1020,7,414750042,5122,1,ist
880531,3954665,1020,7,432550257,5111,1,ist
880532,3954665,1020,7,432550259,5111,1,ist
880533,3954665,1020,7,438366913,5113,1,ist
880534,3954665,1020,7,496165301,5153,1,ist
880535,3954665,1020,7,496165308,5153,1,ist
880536,3954665,1020,7,496175206,5153,1,ist
880537,3954665,1020,7,496944687,5153,1,ist
880538,3954665,1020,7,496944693,5153,1,ist
880539,3954665,1020,7,555830747,5153,1,ist
880540,3954665,1020,7,555830752,5153,1,ist
